,Fixed-Threshold=0.7,Precision@threshold=0.7,Recall@threshold=0.7,F1-score@threshold=0.7
57,0.7,0.7366730892269316,0.8464944648821775,0.7877746754612198
58,0.7,0.738687061775737,0.8231534090324465,0.7786361610445538
59,0.7,0.7338760174869207,0.8294409058153261,0.7787374916633403
60,0.7,0.7364532019250952,0.850035536542286,0.7891784391517531
61,0.7,0.7323943661523334,0.8524590163326828,0.787878738113849
62,0.7,0.7417812312766419,0.8517501715269903,0.7929711961938397
63,0.7,0.7273259215490154,0.8496240600923018,0.7837326110331565
64,0.7,0.7291546865595655,0.8504359489704604,0.7851392691315964
65,0.7,0.7375358165766455,0.8406270410946683,0.7857142358796793
66,0.7,0.7287084037942071,0.8357050452240812,0.7785477055349724
67,0.7,0.7210467705611889,0.8491803278131684,0.7798855269195241
68,0.7,0.7153203342219877,0.8220230473225337,0.7649686722685763
69,0.7,0.7157721795884023,0.8314249363338788,0.7692759949662974
70,0.7,0.7227564102178015,0.8351851851336305,0.7749140395630889
71,0.7,0.7146624472196907,0.8474046278394368,0.7753933694869423
72,0.7,0.7122077921707943,0.8558052433922718,0.7774311950591237
73,0.7,0.7063409563042442,0.8509705697651239,0.7719397402198437
74,0.7,0.7146477445152231,0.8519637461720867,0.777287712193554
75,0.7,0.6993896235656465,0.8313180168783967,0.7596684586167426
76,0.7,0.7127127126770414,0.8342120679066073,0.768690908431597
77,0.7,0.7214147286472183,0.8498858447003489,0.780398273144498
78,0.7,0.7081545064039984,0.8510028652807448,0.7730348280473447
79,0.7,0.697817836779041,0.8320135746135738,0.7590298781061493
80,0.7,0.7054698456893189,0.8416062464672835,0.7675482718130298
81,0.7,0.6859770114627137,0.8391451068144462,0.754869669666728
82,0.7,0.7102040816004443,0.8469442941672826,0.7725702512848045
83,0.7,0.7024021352000711,0.8457418317704476,0.7674361593828258
84,0.7,0.7021462986989861,0.847699629780661,0.7680881152340977
85,0.7,0.6962353959023698,0.8380208332896864,0.760576646207652
86,0.7,0.7035760447779589,0.8357215966818975,0.7639765585198897
87,0.7,0.7031118586752266,0.844018172597475,0.7671483789182018
88,0.7,0.6822670673816116,0.8216132367724088,0.7454843510511161
89,0.7,0.6895424836319631,0.8461152881781395,0.7598469007444062
90,0.7,0.6910435496840164,0.8456510809026822,0.7605696995108484
91,0.7,0.68767791782482,0.8417122946320701,0.7569381778681159
92,0.7,0.6928260007652467,0.8568627450560361,0.7661625628431062
93,0.7,0.7034860947628874,0.8471698112807939,0.768671039632435
94,0.7,0.6931464174184913,0.8436018956946161,0.7610089286425482
95,0.7,0.6814701377993312,0.852082336005166,0.7572856344836889
96,0.7,0.6815094339365468,0.8575498575091383,0.7594616831705864
97,0.7,0.683431952637447,0.8567454797933822,0.7603373297419455
98,0.7,0.6902916204986973,0.8469202898167156,0.7606263486984483
